product_url|product_name|product_variety|product_origin|product_family|user_avg_rating|user_rating_count|winemaker_description|reviewer_name|reviewer_rating|reviewer_text
https://www.wine.com/product/matsu-el-picaro-2021/1004837|Matsu El Picaro 2021|Tempranillo| from Toro, Spain|Red Wine|4.3|67|Purplish color with a great depth  denoting its youth. Aromas of fruits  jelly beans  and blackberry jam stand out  very well nuanced with a touch of licorice  which gives it a spicy character and complexity. Intense and powerful mouth  with a very pleasant entry thanks to its sweet character. |Wilfred Wong of Wine.com|89|commentary 2021 matsu el picaro smooth balanced lovely start finish tasting notes wine exhibits aromas flavors dried earth black fruit licorice enjoy grilled meats tasted june 4 2022 san francisco ca
https://www.wine.com/product/matsu-el-picaro-2021/1004837|Matsu El Picaro 2021|Tempranillo| from Toro, Spain|Red Wine|4.3|67|Purplish color with a great depth  denoting its youth. Aromas of fruits  jelly beans  and blackberry jam stand out  very well nuanced with a touch of licorice  which gives it a spicy character and complexity. Intense and powerful mouth  with a very pleasant entry thanks to its sweet character. |Wine Enthusiast|89|deep ruby colored wine bouquet dark plums blackberry tobacco leaf smooth palate velvety tannins flavors black cherry purple fig dark chocolate turkish delight fade floral finish vintae usa inc
https://www.wine.com/product/castellani-sangiovese-2016/534558|Castellani Sangiovese 2016|Sangiovese| from Tuscany, Italy|Red Wine|4.1|1849|Red fruits mingle with sweet woody notes. Warm  the nice texture is characterized by vigorous but delicate tannins. The slight aging in wood gives the wine a pleasant feel of toasted coffee and vanilla. Intense ruby red colour. Rich plum and bramble fruit flavours and a slight hint of cherries followed by a characteristic scent of violets  strawberries  and pepper.Delicious with Pasta dishes  Pizza  grilled vegetables  game meat  Fiorentina steak|James Suckling|94|fresh cherries dark chocolate hints spices medium full body fine tannins complex finish lots fruit alta maremma facing coast
https://www.wine.com/product/castellani-sangiovese-2016/534558|Castellani Sangiovese 2016|Sangiovese| from Tuscany, Italy|Red Wine|4.1|1849|Red fruits mingle with sweet woody notes. Warm  the nice texture is characterized by vigorous but delicate tannins. The slight aging in wood gives the wine a pleasant feel of toasted coffee and vanilla. Intense ruby red colour. Rich plum and bramble fruit flavours and a slight hint of cherries followed by a characteristic scent of violets  strawberries  and pepper.Delicious with Pasta dishes  Pizza  grilled vegetables  game meat  Fiorentina steak|Wilfred Wong of Wine.com|92|commentary 2016 castellani sangiovese excellent example sangiovese igt tasting notes lovely balanced easy drink red wine aromas flavors delicate red fruit dried leather pair well fresh pasta garden tomatoes mushrooms tasted august 1 2019 san francisco ca
https://www.wine.com/product/bodegas-lan-vina-lanciano-reserva-2016/1043116|Bodegas Lan Vina Lanciano Reserva 2016|Tempranillo| from Rioja, Spain|Red Wine|4.7|24|Bright cherry red with a violet rim. Elegant aromas of red fruits in liqueur and black fruits (blackberry  blackcurrant)  enveloped in spiced notes of clove  cinnamon and vanilla  alongside the minerality that is the hallmark of all the wines that come from the “Viña Lanciano” estate. Perfumed hints of violets can also be appreciated. Intense aromas with the texture of ripe  sweet tannins on the palate. A remarkable wine with a distinguished character.|James Suckling|92|notes cherries vanilla blackcurrants dried tobacco leaf bark medium full body polished tannins fresh acidity fleshy juicy long flavorful finish still elegant drink hold
https://www.wine.com/product/bodegas-lan-vina-lanciano-reserva-2016/1043116|Bodegas Lan Vina Lanciano Reserva 2016|Tempranillo| from Rioja, Spain|Red Wine|4.7|24|Bright cherry red with a violet rim. Elegant aromas of red fruits in liqueur and black fruits (blackberry  blackcurrant)  enveloped in spiced notes of clove  cinnamon and vanilla  alongside the minerality that is the hallmark of all the wines that come from the “Viña Lanciano” estate. Perfumed hints of violets can also be appreciated. Intense aromas with the texture of ripe  sweet tannins on the palate. A remarkable wine with a distinguished character.|Wine Spectator|91|high toned nose sleek overall medium full bodied red shows macerated black raspberry mandarin orange peel flavors accented rich hints mocha dried fig violet fresh well knit sculpted tannins deep minerally notes smoke iron emerging finish tempranillo graciano mazuelo best 2024
https://www.wine.com/product/black-sheep-finds-holus-bolus-presquile-vineyard-syrah-2020/1144231|Black Sheep Finds Holus Bolus Presqu'ile Vineyard Syrah 2020|Syrah/Shiraz| from Santa Maria Valley, Central Coast, California|Red Wine|0.0|0|Presqui’ile Vineyard is planted on a extremely sandy ridge at the southwestern edge of the Santa Maria AVA. The combination of the moderate climate and relatively poor soils creates a Syrah that is lively  spicy and complex. The wine was fermented with 25% whole clusters to add to the texture and mouth feel of the wine. Dark purple color  reminiscent of violets with aromas of crushed black pepper.|Wine Enthusiast|96|savory focus wine immediately apparent nose pops iodine kombu green peppercorn charred plum skin tart olive smoldering pine needle aromas palate loaded squid ink pine olive underripe forest berry flavors umami days
https://www.wine.com/product/hacienda-lopez-de-haro-rioja-gran-reserva-2012/932045|Hacienda Lopez de Haro Rioja Gran Reserva 2012|Tempranillo| from Rioja, Spain|Red Wine|4.6|68|Bright cherry-red color and a rim with roof tile tones. High aromatic intensity  clean and sound. Complex on the nose with coffee  vanilla  roast and balsamic nuances integrated into an intense bottom note of ripe fruit. Elegant and round. It is well balanced with a velvety attack followed by a pleasant acidity and a silky and full-bodied aftertaste resulting from its noble and ripe tannin. Its long aftertaste has spicy and balsamic hints  resulting from its long and peaceful ageing  as well as confit fruit nuances that uncover its personality.|Wilfred Wong of Wine.com|93|commentary 2012 hacienda lopez de haro gran reserva bold attractive tasting notes wine shines aromas flavors black fruit licorice enjoy first cut prime rib tasted june 4 2022 san francisco ca
https://www.wine.com/product/hacienda-lopez-de-haro-rioja-gran-reserva-2012/932045|Hacienda Lopez de Haro Rioja Gran Reserva 2012|Tempranillo| from Rioja, Spain|Red Wine|4.6|68|Bright cherry-red color and a rim with roof tile tones. High aromatic intensity  clean and sound. Complex on the nose with coffee  vanilla  roast and balsamic nuances integrated into an intense bottom note of ripe fruit. Elegant and round. It is well balanced with a velvety attack followed by a pleasant acidity and a silky and full-bodied aftertaste resulting from its noble and ripe tannin. Its long aftertaste has spicy and balsamic hints  resulting from its long and peaceful ageing  as well as confit fruit nuances that uncover its personality.|James Suckling|92|ripe cherries currants nose lots aromas wet leaves leather nutshells wet earth medium body firm chalky tannin structure vivid acidity making lively attractive refined balanced cherries tobacco wet stones end tempranillo graciano vegan drink hold
https://www.wine.com/product/cave-de-roquebrun-saint-chinian-roquebrun-la-granges-des-combes-2019/758326|Cave de Roquebrun Saint Chinian Roquebrun La Granges des Combes 2019|Rhone Red Blends| from Saint-Chinian, Languedoc, South of France, France|Red Wine|4.7|39|Very nice dark colour. Complex nose  with crushed red fruit aromas. The palate is harmonious with a delicate finish. In mouth  the structure is supple and very well balanced  with spicy aromas. Very pleasant during a meal  this wine is perfect with a guinea-fowl with morels or with soft cheese.|Robert Parker's Wine Advocate|90|tank aged blend 50 syrah 30 grenache 20 mourvèdre 2019 saint chinian roquebrun la grange des combes offers notes blueberries black cherries grounded hints dark earth espresso medium full bodied ripe silky tannins soft lingering finish blockbuster fruit driven moderately complex wine ends savory note would nice companion lamb beef
https://www.wine.com/product/vdr-very-dark-red-2020/979418|VDR Very Dark Red 2020|Other Red Blends| from Monterey, Central Coast, California|Red Wine|4.4|8|"It’s almost impossible to not notice the dark color of VDR. Whereas many dark wines are referred to as ""inky "" this goes beyond that to a rich  deep  dark garnet color. The nose first entices you with ripe black cherry  blackberry  and boysenberry  all intermingled with floral hints of lavender. The dark fruit aromas seamlessly carry through on the palate with vivid notes of black cherry  blackberry and boysenberry accompanied by Bing cherry and pomegranate. With each sip  the wine continues to unfold revealing underlying essences of mocha  black tea  and sweet Madagascar vanilla. Supple tannins and cascading flavors that continue to evolve with each sip make VDR an excellent candidate for savoring on its own  as well as sharing over a meal."|Tasting Panel|92|super ripe concentrated blend cabernet sauvignon merlot petit verdot petite sirah offers power well well integrated textures rich flavors fudge cream blackberry preserves fragrant violets meld plush generous fruit filled tannins
https://www.wine.com/product/vinos-de-arganza-alvarez-de-toledo-mencia-2020/1035993|Vinos de Arganza Alvarez de Toledo Mencia 2020|Mencia| from Bierzo, Spain|Red Wine|4.7|22|This wine stands out because of its marked fruity character which brings out all the qualities and characteristics of the Mencia variety. Its time in the barrel accentuates these qualities by providing subtlety  elegance  and complexity. In the mouth  it is silky  fruity  with persistence and great kindness.|James Suckling|91|aromas plums dried herbs earth citrus rind sweet spices medium bodied powdery tannins juicy crunchy character vibrant finish
https://www.wine.com/product/vinos-de-arganza-alvarez-de-toledo-mencia-2020/1035993|Vinos de Arganza Alvarez de Toledo Mencia 2020|Mencia| from Bierzo, Spain|Red Wine|4.7|22|This wine stands out because of its marked fruity character which brings out all the qualities and characteristics of the Mencia variety. Its time in the barrel accentuates these qualities by providing subtlety  elegance  and complexity. In the mouth  it is silky  fruity  with persistence and great kindness.|Wilfred Wong of Wine.com|91|commentary 2020 alvarez de toledo mencia roble shows excellent old world nuances tasting notes wine shines aromas flavors black fruit hint spice pleasing rustic note pair grilled short ribs tasted july 23 2022 san francisco ca
https://www.wine.com/product/heredad-ugarte-onice-rioja-2020/864578|Heredad Ugarte Onice Rioja 2020|Tempranillo| from Rioja, Spain|Red Wine|4.7|29|Dark garnet in color with powerful aromas of black currant  blackberry  and cigar box spices. Tangy black currant and blackberry jam flavors were accented by hints of smoky earth  whilst crushed black peppercorn  toasty oak  and traces of caramel comprised the spicy  elongated finish. Sustainably farmed.|Wilfred Wong of Wine.com|88|commentary 2020 heredad ugarte onice rioja light fresh tasting notes wine exhibits lively aromas flavors red fruit earthy accents enjoy simple carnitas tacos tasted february 1 2022 san francisco ca
https://www.wine.com/product/omen-zinfandel-2019/964135|Omen Zinfandel 2019|Zinfandel| from Sierra Foothills, California|Red Wine|3.3|18|This wine is lush and fruity.Blend: 93% Zinfandel  7% Petite Sirah|Wine Enthusiast|92|medium bodied ultra smooth wine rich relaxed offering super ripe cherries roasted plums along tilled earth cedar sage accents lend compelling complexity soft tannins sense polish make easy drink editors choice
https://www.wine.com/product/trapiche-medalla-cabernet-sauvignon-2016/564521|Trapiche Medalla Cabernet Sauvignon 2016|Cabernet Sauvignon| from Argentina|Red Wine|4.1|7|The 2016 Trapiche Medalla Cabernet Sauvignon displays notes of plum jam  green pepper  raisins  tobacco and a delicate touch of oak. Well rounded and balanced structure in the mouth with soft  ripe tannins.|James Suckling|91|dark currants walnuts hints hazelnuts fresh herbs medium body firm silky tannins flavorful finish needs year two soften try 2021
https://www.wine.com/product/vina-tarapaca-gran-reserva-organic-red-blend-2020/1093265|Vina Tarapaca Gran Reserva Organic Red Blend 2020|Bordeaux Red Blends| from Maipo Valley, Chile|Red Wine|4.2|9|Intense and shiny red with violet hues. Intense  fresh and fruity on the nose  revealing red fruit aromas like red cherries and strawberries  with upfront spicy notes like pepper  nutmeg and dill and hints of vanilla  liqueur-flavoured chocolates and coconut. The mouth opens really well and is juicy  medium-bodied  well-balanced and very long. The tannins are pronounced and ripe  giving good structure to the wine  while the acidity contributes freshness and tension. It reveals flavours of red cherries   dark chocolate and pepper. A long and very pleasant finish.Blend: 71% Carmenere  19% Syrah  10% Cabernet Sauvigno|James Suckling|93|attractive aromas ripe blackberries black cherries hints tobacco walnuts spices medium full bodied firm tannins bright acidity luscious juicy polished texture long flavorful finish
https://www.wine.com/product/ziobaffa-organic-toscana-2018/1058449|Ziobaffa Organic Toscana 2018|Sangiovese| from Tuscany, Italy|Red Wine|4.4|54|To make the Ziobaffa Rosso they harvest the perfectly ripe Sangiovese and Syrah grapes around the middle of September from their organic vineyard located very close to the Tuscan coast.The harvest is made by hand and fermented in the Estate cellar dedicated to organic wines  where the wine is further refined. They give time to the Sangiovese in order to become softer and then balance the bright acidity blending it with a small portion of a juicy Syrah  so to obtain a very mild and elegant Tuscan classic rich of black cherry and blackberry Flavors that meet up with smooth tannins. The long  juicy aftertaste echoes fruit  spice  and earth notes. This is also a perfect clean summer red if served fresh.|James Suckling|92|lots sweet sour cherries orange peel character medium full body medium tannins fresh finish lively
https://www.wine.com/product/ziobaffa-organic-toscana-2018/1058449|Ziobaffa Organic Toscana 2018|Sangiovese| from Tuscany, Italy|Red Wine|4.4|54|To make the Ziobaffa Rosso they harvest the perfectly ripe Sangiovese and Syrah grapes around the middle of September from their organic vineyard located very close to the Tuscan coast.The harvest is made by hand and fermented in the Estate cellar dedicated to organic wines  where the wine is further refined. They give time to the Sangiovese in order to become softer and then balance the bright acidity blending it with a small portion of a juicy Syrah  so to obtain a very mild and elegant Tuscan classic rich of black cherry and blackberry Flavors that meet up with smooth tannins. The long  juicy aftertaste echoes fruit  spice  and earth notes. This is also a perfect clean summer red if served fresh.|Wilfred Wong of Wine.com|90|commentary 2018 ziobaffa organic rosso fresh bright savory tasting notes wine offers aromas flavors red black fruits note rustic spices enjoy flavorful meat stews tasted june 19 2022 san francisco ca
https://www.wine.com/product/maison-brotte-creation-grosset-cairanne-2019/1158067|Maison Brotte Creation Grosset Cairanne 2019|Rhone Red Blends| from Cotes du Rhone Villages, Rhone, France|Red Wine|4.7|28|Intense ruby color with garnet glints. Very elegant with complex aromas of red berries  warm spices and dry forest floor. Warming and rich  its palate follows through from the nose with hints of cinnamon and red peppercorns married with ripe wild berries and prunes. The tannins are elegant giving way to a long toasted finish.Blend: Grenache  Syrah  Mourvèdre  Carignan|Wine Spectator|90|nice winey feel red dark plum cherry puree flavors mixed licorice mesquite notes persistent finish lingering graphite edge
https://www.wine.com/product/maison-brotte-creation-grosset-cairanne-2019/1158067|Maison Brotte Creation Grosset Cairanne 2019|Rhone Red Blends| from Cotes du Rhone Villages, Rhone, France|Red Wine|4.7|28|Intense ruby color with garnet glints. Very elegant with complex aromas of red berries  warm spices and dry forest floor. Warming and rich  its palate follows through from the nose with hints of cinnamon and red peppercorns married with ripe wild berries and prunes. The tannins are elegant giving way to a long toasted finish.Blend: Grenache  Syrah  Mourvèdre  Carignan|Wine Enthusiast|90|touch brighter juicier sister bottling domaine grosset création offers fresh fruity blackberry black cherry flavors balanced zesty spine acidity youthful expression grenache syrah mourvédre carignan framed fine silky tannins
https://www.wine.com/product/maison-brotte-creation-grosset-cairanne-2019/1158067|Maison Brotte Creation Grosset Cairanne 2019|Rhone Red Blends| from Cotes du Rhone Villages, Rhone, France|Red Wine|4.7|28|Intense ruby color with garnet glints. Very elegant with complex aromas of red berries  warm spices and dry forest floor. Warming and rich  its palate follows through from the nose with hints of cinnamon and red peppercorns married with ripe wild berries and prunes. The tannins are elegant giving way to a long toasted finish.Blend: Grenache  Syrah  Mourvèdre  Carignan|Decanter|90|good concentration defined fresh berry fruits grippy upright textural tannins ending sweet raspberry damson spicy touch star anise finish adds little piquancy
https://www.wine.com/product/trentadue-la-storia-merlot-2019/921436|Trentadue La Storia Merlot 2019|Merlot| from Alexander Valley, Sonoma County, California|Red Wine|4.2|14|La Storia Merlot is and has been consistently fine example of the ability of this classic Bordeaux variety to make solid  tasty and age worthy wines. The main aromas and flavors are of dark cherry  plums  a bit of black licorice and herbs. The new oak barrels contribute a touch of vanilla  brown sugar  cocoa dust and toast. On the mouth the wine is soft and viscous  balancing the acidity and the tannins well for such a young wine. The finish is long and soft with suggestion of sweetness backed by ripe tannins.|Jeb Dunnuck|92|also yet bottled 2019 merlot la storia another rock solid looking barrel sample label lots ripe black cherries scorched earth chocolate tobacco notes dominate nose rich medium full bodied great mid palate outstanding length range 90 92
https://www.wine.com/product/neyers-vista-notre-zinfandel-2019/904313|Neyers Vista Notre Zinfandel 2019|Zinfandel| from Sierra Foothills, California|Red Wine|4.3|5|The Neyers 2019 Vista Notre Zinfandel is brimming with bright red berry fruit  while bristling with black peppercorn spice.|James Suckling|91|rich fruity red lots dried fruit including raisins full flavorful hints chocolate nuts end top
https://www.wine.com/product/martin-ray-santa-cruz-mountains-cabernet-sauvignon-2020/1135363|Martin Ray Santa Cruz Mountains Cabernet Sauvignon 2020|Cabernet Sauvignon| from Santa Cruz Mountains, California|Red Wine|4.0|6|Notes of mulberry with cherry cordial and a striking herbaceous core. Vibrant acidity throughout  with black currants  fresh clary sage and cedar. Firm  chalky tannins and toasted oak  with touches of acorn flour and roasted chestnut.|James Suckling|94|crushed stones iodine dried thyme nose vanilla praline cinnamon lovely texture seamless tannins medium bodied polished succulent excellent drinkability drink hold
https://www.wine.com/product/donati-family-vineyards-cabernet-sauvignon-2019/966507|Donati Family Vineyards Cabernet Sauvignon 2019|Cabernet Sauvignon| from Paicines, Central Coast, California|Red Wine|4.2|13|Cherry berry heaven on the nose. Huge plump cherry explosion. Mocha and tootsie roll notes linger. Excellent grip  blueberry and acai. Notes of rhubarb and mulled cherries. Nicely balanced  notes of graphite and clove. Medium plus finish with a balance of minerality and fruity cherries. Lingering oak.  Blend: 81% Cabernet Sauvignon  15% Merlot  4% Petit Verdot|James Suckling|93|concentrated fully resolved cabernet sauvignon shows classy cigar box roasted spices cocoa powder chili chocolate cassis ripe cherries really ripe powdery tannins long savory finish little crunch would take next level
https://www.wine.com/product/la-lecciaia-toscana-rosso-2016/1131511|La Lecciaia Toscana Rosso 2016|Sangiovese| from Tuscany, Italy|Red Wine|4.3|27|La Lecciaia’s Rosso di Toscana serves up a bouquet of intense violet and cherries with a spicy ending. The deep ruby red color displays a thinning at the rim. The grapes are harvested in the last week of September and first week of October and put in oak casks from Slavonia for a minimum of 18 months. This gives the wine its firm tannins  sweetness and supple and fruit balanced flavor  created by Sangiovese’s lively acidity.This Sangiovese wine pairs beautifully with traditional italian foods such as pasta and pizza as well as grilled meats.  Blend: 100% Sangiovese|James Suckling|90|grilled plums sour cherries stewed tomatoes herbs nose medium full bodied fine tannins fresh acidity succulent savory finish
https://www.wine.com/product/vina-san-pedro-1865-selected-vineyards-cabernet-sauvignon-2018/732098|Vina San Pedro 1865 Selected Vineyards Cabernet Sauvignon 2018|Cabernet Sauvignon| from Maipo Valley, Chile|Red Wine|4.4|10|Ruby red color with purplish hues. Elegant aroma  subtle yet potent  with ripe cherry and plum  hints of dark chocolate and coffee. Concentrated palate and round tannins. Flavorful and persistent finish.|James Suckling|92|blackcurrant blackberry leaf chocolate orange paprika herbs nose savory mushroom character medium full bodied fine grained tannins fresh acidity structured focused concentrated lightly bitter finish
https://www.wine.com/product/vina-san-pedro-1865-selected-vineyards-cabernet-sauvignon-2018/732098|Vina San Pedro 1865 Selected Vineyards Cabernet Sauvignon 2018|Cabernet Sauvignon| from Maipo Valley, Chile|Red Wine|4.4|10|Ruby red color with purplish hues. Elegant aroma  subtle yet potent  with ripe cherry and plum  hints of dark chocolate and coffee. Concentrated palate and round tannins. Flavorful and persistent finish.|Robert Parker's Wine Advocate|90|2018 1865 selected vineyards cabernet sauvignon produced fruit buin alto maipo classical zone variety fermented stainless steel selected yeasts matured 300 liter french oak barrels 20 new one year 2018 balanced year wine good color aromatic intensity keeping varietal aromas textbook cabernet tannins good ripeness without excess volume integrated acidity
https://www.wine.com/product/chateau-maris-la-touge-2019/1040297|Chateau Maris La Touge 2019|Rhone Red Blends| from Minervois La Liviniere, Minervois, Languedoc, South of France, France|Red Wine|4.1|15|The winding road leading to the plots of Syrah vines located on the terraces at the foot of La Livinière gave its name to this expressive vintage with aromas of black fruits and silky tannins. A singular harmony  with echoes of the surrounding heath. La Touge brings out Life  it is a vintage very representative of biodynamics with a touch of mineral.Notes of black fruits  blackcurrant. Inky purple on the glass. La Touge has a full-bodied richness  a beautifully integrated acidity  ripe tannins and no hard edges. It is mellow and sleek  with juicy tannins. Blend: 60% Syrah  35% Grenache  5% Carignan |Wine & Spirits|95|robert eden pulls wine biodynamically tended vineyards rocky windy highlands la livinière blend syrah grenache carignan wine sink teeth responds juicy black fruit spicy fresh notes mint licorice rose vinified cement eggs vats retains sense cool stony clarity brings light darkness beams long last ing fragrance firmly structured ethereal balance makes addictive well potentially long lived best buy
https://www.wine.com/product/chateau-maris-la-touge-2019/1040297|Chateau Maris La Touge 2019|Rhone Red Blends| from Minervois La Liviniere, Minervois, Languedoc, South of France, France|Red Wine|4.1|15|The winding road leading to the plots of Syrah vines located on the terraces at the foot of La Livinière gave its name to this expressive vintage with aromas of black fruits and silky tannins. A singular harmony  with echoes of the surrounding heath. La Touge brings out Life  it is a vintage very representative of biodynamics with a touch of mineral.Notes of black fruits  blackcurrant. Inky purple on the glass. La Touge has a full-bodied richness  a beautifully integrated acidity  ripe tannins and no hard edges. It is mellow and sleek  with juicy tannins. Blend: 60% Syrah  35% Grenache  5% Carignan |Decanter|90|ripe raspberry aromas notes black fig acacia peppery spice dark berries palate meaty hints touch oak blend 75 syrah 20 grenache 5 carignan
https://www.wine.com/product/black-sheep-finds-holus-bolus-presquile-vineyard-syrah-2019/743173|Black Sheep Finds Holus Bolus Presqu'ile Vineyard Syrah 2019|Syrah/Shiraz| from Santa Maria Valley, Central Coast, California|Red Wine|3.3|5|Aromas of violets and green peppercorns on the nose with fruit flavors of black plum and black cherry.  The 2019 is a bit softer than previous vintages and has a bit more stuffing to it as well.|Wine Enthusiast|94|amazing array cool climate aromas explode glass bottling including rosemary bay leaf sansho pepper green olive kalamata olive olive tones streak palate well bay leaf juniper flavors meet slightly kelpy touch well
https://www.wine.com/product/montes-alpha-pinot-noir-2020/784515|Montes Alpha Pinot Noir 2020|Pinot Noir| from Aconcagua Valley, Chile|Red Wine|4.6|10|A striking ruby red with violet hue. The aromatic nose features notes of strawberries  cherry liqueur  wild flowers  and violets. The palate is juicy  with very balanced acidity and the sweetness of round  ripe tannins. The generous and elegant mid-palate accentuates all of the sensations perceived on the nose coupled with a remarkable finish.Highly recommended with pasta and pesto  mild  creamy soups (mushroom  chicken)  veal chops  salmon  Camembert cheese  mushroom risotto  arugula and herb salad  and bruschetta.|James Suckling|92|pretty nose red cherries red plums hints stone spice generous still elegant sweet sour ripe nimble fresh silky tannins drink
https://www.wine.com/product/bodegas-nekeas-el-chaparral-old-vines-garnacha-2019/857575|Bodegas Nekeas El Chaparral Old Vines Garnacha 2019|Grenache| from Navarra, Spain|Red Wine|4.2|31|Expression of the most Atlantic Garnacha in Spain. Vivid garnet color. Juicy and spicy on the palate with red fruit and black and white pepper flavors. Accents of coffee and minerality. Elegant  fine  and delicate  but supported by firm tannins.|James Suckling|93|clear aromatic blackberry strawberry violet character following mid palate firm yet fine tannins vivid finish really well done drink hold
https://www.wine.com/product/bodegas-nekeas-el-chaparral-old-vines-garnacha-2019/857575|Bodegas Nekeas El Chaparral Old Vines Garnacha 2019|Grenache| from Navarra, Spain|Red Wine|4.2|31|Expression of the most Atlantic Garnacha in Spain. Vivid garnet color. Juicy and spicy on the palate with red fruit and black and white pepper flavors. Accents of coffee and minerality. Elegant  fine  and delicate  but supported by firm tannins.|Wilfred Wong of Wine.com|93|commentary 2020 nekeas el chaparral old vines garnacha stand well structured wine excellent brightness tasting notes wine shines aromas flavors explosive raspberries linger long palate serve roast game birds tasted august 27 2022 san francisco ca
https://www.wine.com/product/palacios-remondo-la-vendimia-2020/924790|Palacios Remondo La Vendimia 2020|Other Red Blends| from Rioja, Spain|Red Wine|4.2|34|La Vendimia displays notes of ripe red and yellow cherries both in the nose and on the palate. Juicy orchard fruit are blended seamlessly with silky undertones of soft minerality  culminating in a long  refreshing finish. Meant to drink now through the next three years  this enjoyable wine can also be served slightly chilled.|James Suckling|92|fresh refined red cherry berry character fine tannins hints orange peel medium body light tannins bright finish delicious
https://www.wine.com/product/domaine-fagolet-morgon-le-janin-2020/775085|Domaine Fagolet Morgon Le Janin 2020|Gamay| from Beaujolais, Burgundy, France|Red Wine|4.4|75|This Morgon has a deep garnet color. It has a powerful  rich nose with notes of stone and ripe red fruits. On the palate it is powerful with notes of kirsch cherry  red fruits  spices and dense tannins. To be paired with red meats in sauce  grilled white meats and beef.|Wilfred Wong of Wine.com|91|commentary 2020 domaine fagolet morgon bright lively packs excellent fruit palate tasting notes wine shows light grapiness aromas generous ripe fruit flavors finishes attractive tension enjoy cheese pâté platter tasted june 6 2021 san francisco ca
https://www.wine.com/product/domaine-fagolet-morgon-le-janin-2020/775085|Domaine Fagolet Morgon Le Janin 2020|Gamay| from Beaujolais, Burgundy, France|Red Wine|4.4|75|This Morgon has a deep garnet color. It has a powerful  rich nose with notes of stone and ripe red fruits. On the palate it is powerful with notes of kirsch cherry  red fruits  spices and dense tannins. To be paired with red meats in sauce  grilled white meats and beef.|Wine Enthusiast|91|70 year old vines given concentrated dense wine full bodied black fruits layered firm tannins giving great promise final elegance drink 2023
https://www.wine.com/product/radley-and-finch-lazy-hare-shiraz-2021/1175857|Radley & Finch Lazy Hare Shiraz 2021|Syrah/Shiraz| from South Africa|Red Wine|5.0|20|This Shiraz finds itself on the lighter side of life. Fruits primary focused on the red spectrum and a perfectly balanced alcohol to add liveliness to the palate. A great partner to casual Friday evening fare  rare gourmet burgers  and homemade Mexican favorites.|Wilfred Wong of Wine.com|89|commentary 2021 radley finch lazy hare shiraz bright fresh pleasing palate tasting notes wine offers aromas flavors savory spice bright cherries hint minerality enjoy boiled brisket noodles tasted november 28 2022 san francisco ca
https://www.wine.com/product/chateau-du-caillau-cahors-2020/1121489|Chateau Du Caillau Cahors 2020|Malbec| from Cahors, Southwest, France|Red Wine|4.2|57|Deep intense ruby color. Ripe fruit on the nose. Round and mellow in the mouth  this wine seduces with its fruit and well-matured tannins that bring persistence and finesse. Beautiful finish that is both harmonious and ample.This wine is perfect for sipping or with meat dishes  tuna (raw or cooked)  and firm cheeses.|Wilfred Wong of Wine.com|90|commentary 2020 château du caillau cahors deftly defines malbec ripe yet smooth sailing wine tasting notes wine shines aromas flavors dried earth savory spices black fruit enjoy richness old fashioned beef stew tasted august 27 2022 san francisco ca
https://www.wine.com/product/chateau-haut-gaudin-bordeaux-superieur-2018/739488|Chateau Haut Gaudin Bordeaux Superieur 2018|Bordeaux Red Blends| from Bordeaux, France|Red Wine|4.0|344|With a dark ruby color  this wine is soft  expressing great flexibility and elegance  with fruity notes that recall ripe grapes. In short  a wine to accompany any meal happily.Blend: 70% Merlot  30% Cabernet Sauvignon|James Suckling|90|juicy flavorful red currant berry character hint wet earth bark medium body firm tannins stony finish drink 2022
https://www.wine.com/product/radley-and-finch-flyin-french-cabernet-sauvignon-2021/878541|Radley & Finch Flyin' French Cabernet Sauvignon 2021|Cabernet Sauvignon| from South Africa|Red Wine|4.0|49|Balanced entry reflects classical Cabernet Sauvignon flavors  dark berries  country herbs and a hint of red cherries. Medium weight palate displays an elegant and very approachable tannin. Ready to drink now but will be good for the next five years. Will pair well with hearty dishes and BBQ. |Wilfred Wong of Wine.com|88|commentary 2021 radley finch flyin french cabernet sauvignon offers smooth ride palate tasting notes wine exhibits aromas flavors preserved plum pits mineral notes try roast duck rice tasted november 28 2022 san francisco ca
https://www.wine.com/product/bodegas-lan-xtreme-ecologico-crianza-2018/878241|Bodegas Lan Xtreme Ecologico Crianza 2018|Tempranillo| from Rioja, Spain|Red Wine|4.7|33|Deep  very intense garnet red. Intense aromas of cranberries  very ripe red fruit  prunes and dried apricots. Liqueur-like notes  along with vanilla  cinnamon and resin. Structured  broad and flavourful on the palate.|Wine Spectator|91|polished red delivers raspberry red cherry flavors notes mineral licorice toast firm well integrated tannins keep focused drink
https://www.wine.com/product/lavau-cotes-du-rhone-2020/1144740|Lavau Cotes du Rhone 2020|Rhone Red Blends| from Cotes du Rhone, Rhone, France|Red Wine|0.0|0|The delicately oaky nose offers up aromas of sweet spices which subtly mingle with notes of blackberry and blackcurrant. On the palate  there is a concentration of aromas underpinned by pronounced  yet lovely smooth  tannins.|James Suckling|90|pretty nose ripe plums cherries strawberries thyme medium bodied soft tannins fruity gently peppery
